Class Name,Class Status,Class Characteristic,Attribute/Relationship Name,Attribute/Relationship Status,Attribute/Relationship Characteristic,Old Value,New Value
ReferenceIdentifier,Added,Attributes/Relationships,type,Added,Preferred Term,,Reference Identifier Type
ReferenceIdentifier,Added,Attributes/Relationships,type,Added,NCI C-Code,,C215571
ReferenceIdentifier,Added,Attributes/Relationships,type,Added,Role,,Complex Datatype Relationship
ReferenceIdentifier,Added,Attributes/Relationships,type,Added,Model Representation,,Attribute
ReferenceIdentifier,Added,Attributes/Relationships,type,Added,Has Value List,,Y (C215478)
ReferenceIdentifier,Added,Attributes/Relationships,type,Added,Definition,,A characterization or classification of the reference identifier.
ReferenceIdentifier,Added,Attributes/Relationships,type,Added,Codelist URL,,https://evsexplore.semantics.cancer.gov/evsexplore/subset/ncit/C215478
ReferenceIdentifier,Added,Attributes/Relationships,text,Added,Inherited From,,Identifier
ReferenceIdentifier,Added,Attributes/Relationships,text,Added,Preferred Term,,Reference Identifier Text
ReferenceIdentifier,Added,Attributes/Relationships,text,Added,NCI C-Code,,C215572
ReferenceIdentifier,Added,Attributes/Relationships,text,Added,Role,,Attribute
ReferenceIdentifier,Added,Attributes/Relationships,text,Added,Model Representation,,Attribute
ReferenceIdentifier,Added,Attributes/Relationships,text,Added,Has Value List,,N
ReferenceIdentifier,Added,Attributes/Relationships,text,Added,Definition,,An instance of structured text that represents the reference identifier.
ReferenceIdentifier,Added,Attributes/Relationships,scope,Added,Inherited From,,Identifier
ReferenceIdentifier,Added,Attributes/Relationships,scope,Added,Role,,Relationship
ReferenceIdentifier,Added,Attributes/Relationships,scope,Added,Model Representation,,Relationship
ReferenceIdentifier,Added,Attributes/Relationships,scope,Added,Has Value List,,N/A
ReferenceIdentifier,Added,Attributes/Relationships,scope,Added,Definition,,A USDM relationship between the ReferenceIdentifier and Organization classes which provides the details associated with each organization that has assigned the reference identifier.
ReferenceIdentifier,Added,Definition,,,,,"A sequence of characters used to identify, name, or characterize the reference."
Strength,Added,Preferred Term,,,,,Substance Strength
Strength,Added,NCI C-Code,,,,,C215495
Strength,Added,Attributes/Relationships,numerator,Added,Preferred Term,,Numerator
Strength,Added,Attributes/Relationships,numerator,Added,NCI C-Code,,C80490
Strength,Added,Attributes/Relationships,numerator,Added,Role,,Complex Datatype Relationship
Strength,Added,Attributes/Relationships,numerator,Added,Model Representation,,Attribute
Strength,Added,Attributes/Relationships,numerator,Added,Has Value List,,N
Strength,Added,Attributes/Relationships,numerator,Added,Definition,,The dividend of a fraction.
Strength,Added,Attributes/Relationships,label,Added,Preferred Term,,Substance Strength Label
Strength,Added,Attributes/Relationships,label,Added,NCI C-Code,,C215592
Strength,Added,Attributes/Relationships,label,Added,Role,,Attribute
Strength,Added,Attributes/Relationships,label,Added,Model Representation,,Attribute
Strength,Added,Attributes/Relationships,label,Added,Has Value List,,N
Strength,Added,Attributes/Relationships,label,Added,Definition,,The short descriptive designation for the substance strength.
Strength,Added,Attributes/Relationships,denominator,Added,Preferred Term,,Denominator
Strength,Added,Attributes/Relationships,denominator,Added,NCI C-Code,,C80489
Strength,Added,Attributes/Relationships,denominator,Added,Role,,Complex Datatype Relationship
Strength,Added,Attributes/Relationships,denominator,Added,Model Representation,,Attribute
Strength,Added,Attributes/Relationships,denominator,Added,Has Value List,,N
Strength,Added,Attributes/Relationships,denominator,Added,Definition,,The divisor of a fraction.
Strength,Added,Attributes/Relationships,name,Added,Preferred Term,,Substance Strength Name
Strength,Added,Attributes/Relationships,name,Added,NCI C-Code,,C215590
Strength,Added,Attributes/Relationships,name,Added,Role,,Attribute
Strength,Added,Attributes/Relationships,name,Added,Model Representation,,Attribute
Strength,Added,Attributes/Relationships,name,Added,Has Value List,,N
Strength,Added,Attributes/Relationships,name,Added,Definition,,"The literal identifier (i.e., distinctive designation) of the substance strength."
Strength,Added,Attributes/Relationships,description,Added,Preferred Term,,Substance Strength Description
Strength,Added,Attributes/Relationships,description,Added,NCI C-Code,,C215591
Strength,Added,Attributes/Relationships,description,Added,Role,,Attribute
Strength,Added,Attributes/Relationships,description,Added,Model Representation,,Attribute
Strength,Added,Attributes/Relationships,description,Added,Has Value List,,N
Strength,Added,Attributes/Relationships,description,Added,Definition,,A narrative representation of the substance strength.
Strength,Added,Definition,,,,,"The content of an substance expressed quantitatively per dosage unit, per unit of volume, or per unit of weight, according to the pharmaceutical dose form of the product."
ProductOrganizationRole,Added,Preferred Term,,,,,Product Organization Role
ProductOrganizationRole,Added,NCI C-Code,,,,,C215502
ProductOrganizationRole,Added,Attributes/Relationships,organization,Added,Role,,Relationship
ProductOrganizationRole,Added,Attributes/Relationships,organization,Added,Model Representation,,Relationship
ProductOrganizationRole,Added,Attributes/Relationships,organization,Added,Has Value List,,N/A
ProductOrganizationRole,Added,Attributes/Relationships,organization,Added,Definition,,A USDM relationship between the ProductOrganizationRole and Organization classes which identifies the organization associated with the product organization role.
ProductOrganizationRole,Added,Attributes/Relationships,appliesTo,Added,Role,,Relationship
ProductOrganizationRole,Added,Attributes/Relationships,appliesTo,Added,Model Representation,,Relationship
ProductOrganizationRole,Added,Attributes/Relationships,appliesTo,Added,Has Value List,,N/A
ProductOrganizationRole,Added,Attributes/Relationships,appliesTo,Added,Definition,,A USDM relationship between the ProductOrganizationRole and either the AdministrableProduct or MedicalDevice class that identifies the administrable product or medical device to which the product organization role applies.
ProductOrganizationRole,Added,Attributes/Relationships,code,Added,Codelist Ref,,C215485
ProductOrganizationRole,Added,Attributes/Relationships,code,Added,Preferred Term,,Product Organization Role Code
ProductOrganizationRole,Added,Attributes/Relationships,code,Added,NCI C-Code,,C215625
ProductOrganizationRole,Added,Attributes/Relationships,code,Added,Role,,Complex Datatype Relationship
ProductOrganizationRole,Added,Attributes/Relationships,code,Added,Model Representation,,Attribute
ProductOrganizationRole,Added,Attributes/Relationships,code,Added,Has Value List,,Y (C215485)
ProductOrganizationRole,Added,Attributes/Relationships,code,Added,Definition,,A symbol or combination of symbols which is assigned to the product organization role.
ProductOrganizationRole,Added,Attributes/Relationships,code,Added,Codelist URL,,https://evsexplore.semantics.cancer.gov/evsexplore/subset/ncit/C215485
ProductOrganizationRole,Added,Attributes/Relationships,label,Added,Preferred Term,,Product Organization Role Label
ProductOrganizationRole,Added,Attributes/Relationships,label,Added,NCI C-Code,,C215624
ProductOrganizationRole,Added,Attributes/Relationships,label,Added,Role,,Attribute
ProductOrganizationRole,Added,Attributes/Relationships,label,Added,Model Representation,,Attribute
ProductOrganizationRole,Added,Attributes/Relationships,label,Added,Has Value List,,N
ProductOrganizationRole,Added,Attributes/Relationships,label,Added,Definition,,The short descriptive designation for the product organization role.
ProductOrganizationRole,Added,Attributes/Relationships,name,Added,Preferred Term,,Product Organization Role Name
ProductOrganizationRole,Added,Attributes/Relationships,name,Added,NCI C-Code,,C215622
ProductOrganizationRole,Added,Attributes/Relationships,name,Added,Role,,Attribute
ProductOrganizationRole,Added,Attributes/Relationships,name,Added,Model Representation,,Attribute
ProductOrganizationRole,Added,Attributes/Relationships,name,Added,Has Value List,,N
ProductOrganizationRole,Added,Attributes/Relationships,name,Added,Definition,,"The literal identifier (i.e., distinctive designation) of the product organization role."
ProductOrganizationRole,Added,Attributes/Relationships,description,Added,Preferred Term,,Product Organization Role Description
ProductOrganizationRole,Added,Attributes/Relationships,description,Added,NCI C-Code,,C215623
ProductOrganizationRole,Added,Attributes/Relationships,description,Added,Role,,Attribute
ProductOrganizationRole,Added,Attributes/Relationships,description,Added,Model Representation,,Attribute
ProductOrganizationRole,Added,Attributes/Relationships,description,Added,Has Value List,,N
ProductOrganizationRole,Added,Attributes/Relationships,description,Added,Definition,,A narrative representation of the product organization role.
ProductOrganizationRole,Added,Definition,,,,,A designation that identifies the function of an organization within the context of the product.
PersonName,Added,Preferred Term,,,,,Person Name
PersonName,Added,NCI C-Code,,,,,C25191
PersonName,Added,Attributes/Relationships,givenNames,Added,Preferred Term,,Person Given Name
PersonName,Added,Attributes/Relationships,givenNames,Added,NCI C-Code,,C40974
PersonName,Added,Attributes/Relationships,givenNames,Added,Role,,Attribute
PersonName,Added,Attributes/Relationships,givenNames,Added,Model Representation,,Attribute
PersonName,Added,Attributes/Relationships,givenNames,Added,Has Value List,,N
PersonName,Added,Attributes/Relationships,givenNames,Added,Definition,,A word or group of words indicating a person's first (personal or given) name; the name that precedes the surname.
PersonName,Added,Attributes/Relationships,text,Added,Preferred Term,,Person Name Text
PersonName,Added,Attributes/Relationships,text,Added,NCI C-Code,,C217001
PersonName,Added,Attributes/Relationships,text,Added,Role,,Attribute
PersonName,Added,Attributes/Relationships,text,Added,Model Representation,,Attribute
PersonName,Added,Attributes/Relationships,text,Added,Has Value List,,N
PersonName,Added,Attributes/Relationships,text,Added,Definition,,An instance of structured text that represents the person's full name.
PersonName,Added,Attributes/Relationships,suffixes,Added,Preferred Term,,Person Name Suffix
PersonName,Added,Attributes/Relationships,suffixes,Added,NCI C-Code,,C217003
PersonName,Added,Attributes/Relationships,suffixes,Added,Role,,Attribute
PersonName,Added,Attributes/Relationships,suffixes,Added,Model Representation,,Attribute
PersonName,Added,Attributes/Relationships,suffixes,Added,Has Value List,,N
PersonName,Added,Attributes/Relationships,suffixes,Added,Definition,,"An affix occurring at the end of the person name, usually denoting educational or professional degrees and certifications, and/or filial rank."
PersonName,Added,Attributes/Relationships,prefixes,Added,Preferred Term,,Person Name Prefix
PersonName,Added,Attributes/Relationships,prefixes,Added,NCI C-Code,,C217002
PersonName,Added,Attributes/Relationships,prefixes,Added,Role,,Attribute
PersonName,Added,Attributes/Relationships,prefixes,Added,Model Representation,,Attribute
PersonName,Added,Attributes/Relationships,prefixes,Added,Has Value List,,N
PersonName,Added,Attributes/Relationships,prefixes,Added,Definition,,"An affix occurring at the start of the person name string, usually denoting a title or honorific."
PersonName,Added,Attributes/Relationships,familyName,Added,Preferred Term,,Person Family Name
PersonName,Added,Attributes/Relationships,familyName,Added,NCI C-Code,,C40975
PersonName,Added,Attributes/Relationships,familyName,Added,Role,,Attribute
PersonName,Added,Attributes/Relationships,familyName,Added,Model Representation,,Attribute
PersonName,Added,Attributes/Relationships,familyName,Added,Has Value List,,N
PersonName,Added,Attributes/Relationships,familyName,Added,Definition,,A word or group of words indicating a person's last (family) name.
PersonName,Added,Definition,,,,,A word or group of words indicating the identity of a person usually consisting of a first (personal) name and a last (family) name with an optional middle name. In some cultural traditions the family name comes first.
StudyRole,Added,Preferred Term,,,,,Study Role
StudyRole,Added,NCI C-Code,,,,,C215497
StudyRole,Added,Attributes/Relationships,appliesTo,Added,Role,,Relationship
StudyRole,Added,Attributes/Relationships,appliesTo,Added,Model Representation,,Relationship
StudyRole,Added,Attributes/Relationships,appliesTo,Added,Has Value List,,N/A
StudyRole,Added,Attributes/Relationships,appliesTo,Added,Definition,,A USDM relationship between the StudyRole and either StudyVersion or StudyDesign classes that identifies the study version or study design to which the study role applies.
